STUDENT ID,SCHOOL NAME,Biology,Chemistry,Civic Education,Commerce,Economics,English,Further Mathematics,Government,Geography,Literature in English,Mathematics,Physics,Department
,"Barewa College, Zaria",ABS,ABS,ABS,ABS,ABS,A1,ABS,B3,E8,F9,F9,ABS,Science
,"Barewa College, Zaria",ABS,ABS,ABS,ABS,ABS,C6,ABS,A1,F9,F9,F9,ABS,Commercial
,"Barewa College, Zaria",ABS,ABS,ABS,F9,F9,A1,ABS,A1,ABS,ABS,C6,ABS,Arts
,"Barewa College, Zaria",ABS,ABS,ABS,ABS,ABS,D7,ABS,E8,F9,F9,F9,ABS,Commercial
,"Barewa College, Zaria",C6,A1,ABS,ABS,ABS,A1,F9,ABS,C4,ABS,F9,F9,Commercial
,"Barewa College, Zaria",ABS,ABS,ABS,A1,A1,B3,ABS,A1,ABS,ABS,F9,ABS,Commercial
,"Barewa College, Zaria",ABS,ABS,ABS,F9,F9,F9,ABS,F9,ABS,ABS,E8,ABS,Arts
,"Barewa College, Zaria",A1,F9,ABS,ABS,ABS,B3,F9,ABS,A1,ABS,A1,F9,Arts
,"Barewa College, Zaria",ABS,ABS,ABS,F9,A1,C4,ABS,F9,ABS,ABS,B2,ABS,Arts
,"Bayero Secondary School, Kano",C6,A1,ABS,ABS,ABS,F9,F9,ABS,E8,ABS,A1,F9,Arts
,"Bayero Secondary School, Kano",F9,A1,ABS,ABS,ABS,A1,A1,ABS,C4,ABS,A1,F9,Arts
,"Bayero Secondary School, Kano",A1,A1,ABS,ABS,ABS,F9,A1,ABS,F9,ABS,A1,F9,Science
,"Bayero Secondary School, Kano",D7,C4,ABS,ABS,ABS,A1,F9,ABS,C4,ABS,D7,C6,Arts
,"Bayero Secondary School, Kano",F9,C6,ABS,ABS,ABS,D7,B2,ABS,C4,ABS,F9,C6,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,F9,F9,ABS,F9,ABS,ABS,F9,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,B3,A1,C5,ABS,C4,ABS,ABS,D7,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,E8,ABS,D7,F9,F9,F9,ABS,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,B2,ABS,C4,A1,F9,F9,ABS,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,F9,C5,ABS,F9,ABS,ABS,C6,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,A1,C4,A1,ABS,Science
,"Bayero Secondary School, Kano",C4,F9,ABS,ABS,ABS,A1,F9,ABS,F9,ABS,A1,E8,Arts
,"Bayero Secondary School, Kano",F9,E8,ABS,ABS,ABS,E8,A1,ABS,F9,ABS,F9,B3,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,A1,ABS,A1,A1,A1,C4,ABS,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,E8,ABS,F9,A1,F9,B3,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,A1,C4,F9,ABS,B3,ABS,ABS,A1,ABS,Arts
,"Bayero Secondary School, Kano",B3,C6,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,C4,C6,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,C4,C4,ABS,E8,ABS,ABS,F9,ABS,Arts
,"Bayero Secondary School, Kano",A1,C5,ABS,ABS,ABS,F9,C6,ABS,A1,ABS,A1,A1,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,F9,B2,ABS,F9,ABS,ABS,C6,ABS,Arts
,"Bayero Secondary School, Kano",C6,F9,ABS,ABS,ABS,F9,A1,ABS,D7,ABS,A1,F9,Science
,"Bayero Secondary School, Kano",F9,A1,ABS,ABS,ABS,F9,C6,ABS,F9,ABS,D7,F9,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,F9,ABS,C5,F9,ABS,C5,ABS,Arts
,"Bayero Secondary School, Kano",F9,E8,ABS,ABS,ABS,D7,B3,ABS,D7,ABS,A1,C4,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,A1,ABS,D7,F9,C4,A1,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,F9,C6,ABS,F9,ABS,ABS,C5,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,A1,A1,A1,ABS,F9,ABS,ABS,A1,ABS,Arts
,"Bayero Secondary School, Kano",A1,F9,ABS,ABS,ABS,A1,A1,ABS,F9,ABS,A1,A1,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,A1,C5,A1,ABS,B3,ABS,ABS,B3,ABS,Commercial
,"Bayero Secondary School, Kano",F9,F9,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,B3,F9,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,E8,F9,ABS,C4,ABS,ABS,F9,ABS,Arts
,"Bayero Secondary School, Kano",C5,C6,ABS,ABS,ABS,A1,A1,ABS,B3,ABS,A1,F9,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,F9,A1,F9,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,E8,F9,A1,ABS,D7,ABS,ABS,A1,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,C6,ABS,F9,A1,E8,A1,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,E8,ABS,C4,F9,F9,A1,ABS,Science
,"Bayero Secondary School, Kano",B3,F9,ABS,ABS,ABS,F9,F9,ABS,A1,ABS,F9,F9,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,F9,A1,ABS,F9,ABS,ABS,F9,ABS,Commercial
,"Bayero Secondary School, Kano",B2,A1,ABS,ABS,ABS,C4,A1,ABS,A1,ABS,C5,C4,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,F9,F9,E8,ABS,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,D7,C5,ABS,B2,ABS,ABS,F9,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,B2,D7,ABS,F9,ABS,ABS,B2,ABS,Commercial
,"Bayero Secondary School, Kano",F9,B2,ABS,ABS,ABS,B2,E8,ABS,F9,ABS,A1,A1,Commercial
,"Bayero Secondary School, Kano",F9,E8,ABS,ABS,ABS,C5,F9,ABS,C5,ABS,F9,D7,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,A1,F9,F9,ABS,Science
,"Bayero Secondary School, Kano",A1,B3,ABS,ABS,ABS,E8,F9,ABS,F9,ABS,A1,F9,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,D7,ABS,F9,F9,F9,C4,ABS,Commercial
,"Bayero Secondary School, Kano",B2,A1,ABS,ABS,ABS,F9,E8,ABS,F9,ABS,B2,F9,Science
,"Bayero Secondary School, Kano",ABS,F9,ABS,ABS,ABS,F9,A1,ABS,F9,ABS,C6,A1,Arts
,"Bayero Secondary School, Kano",C5,C5,ABS,ABS,ABS,F9,F9,ABS,E8,ABS,C5,F9,Science
,"Bayero Secondary School, Kano",A1,A1,ABS,ABS,ABS,F9,F9,ABS,B3,ABS,B2,C6,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,F9,E8,E8,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,A1,C5,F9,ABS,A1,ABS,ABS,F9,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,C5,ABS,B2,C4,D7,F9,ABS,Commercial
,"Bayero Secondary School, Kano",A1,A1,ABS,ABS,ABS,B2,F9,ABS,F9,ABS,C6,B3,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,F9,B3,F9,ABS,Science
,"Bayero Secondary School, Kano",F9,F9,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,B2,C4,Arts
,"Bayero Secondary School, Kano",A1,F9,ABS,ABS,ABS,F9,A1,ABS,C5,ABS,F9,A1,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,A1,C5,A1,ABS,F9,ABS,ABS,F9,ABS,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,C6,ABS,A1,A1,F9,F9,ABS,Arts
,"Bayero Secondary School, Kano",C5,A1,ABS,ABS,ABS,E8,B3,ABS,C6,ABS,B3,A1,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,B2,F9,F9,ABS,F9,ABS,ABS,D7,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,F9,C6,ABS,F9,ABS,ABS,F9,ABS,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,F9,F9,ABS,F9,ABS,ABS,B3,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,B3,F9,F9,ABS,Commercial
,"Bayero Secondary School, Kano",B3,A1,ABS,ABS,ABS,F9,E8,ABS,F9,ABS,F9,C6,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,E8,ABS,A1,F9,B3,B3,ABS,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,A1,ABS,A1,C5,A1,B3,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,F9,A1,F9,ABS,Commercial
,"Bayero Secondary School, Kano",F9,F9,ABS,ABS,ABS,ABS,A1,ABS,F9,ABS,A1,A1,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,B2,ABS,ABS,E8,ABS,ABS,B3,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,C4,F9,F9,ABS,B3,ABS,ABS,F9,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,C5,ABS,F9,B3,E8,E8,ABS,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,F9,C4,F9,ABS,Arts
,"Bayero Secondary School, Kano",A1,A1,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,A1,C6,Commercial
,"Bayero Secondary School, Kano",C6,D7,ABS,ABS,ABS,A1,C6,ABS,F9,ABS,B2,A1,Commercial
,"Bayero Secondary School, Kano",F9,F9,ABS,ABS,ABS,E8,A1,ABS,F9,ABS,A1,A1,Arts
,"Bayero Secondary School, Kano",B2,B3,ABS,ABS,ABS,F9,F9,ABS,A1,ABS,E8,F9,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,A1,ABS,B3,A1,A1,D7,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,F9,ABS,C4,A1,A1,C6,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,F9,F9,ABS,F9,ABS,ABS,F9,ABS,Arts
,"Bayero Secondary School, Kano",A1,D7,ABS,ABS,ABS,F9,E8,ABS,D7,ABS,A1,C4,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,F9,F9,ABS,F9,ABS,ABS,F9,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,D7,C4,F9,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,A1,C4,C4,ABS,F9,ABS,ABS,C5,ABS,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,F9,A1,F9,ABS,Commercial
,"Bayero Secondary School, Kano",A1,B2,ABS,ABS,ABS,D7,E8,ABS,B3,ABS,B3,C4,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,C4,A1,D7,ABS,F9,ABS,ABS,F9,ABS,Commercial
,"Bayero Secondary School, Kano",F9,D7,ABS,ABS,ABS,F9,A1,ABS,F9,ABS,F9,F9,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,F9,A1,ABS,A1,ABS,ABS,F9,ABS,Science
,"Bayero Secondary School, Kano",B3,D7,ABS,ABS,ABS,F9,A1,ABS,F9,ABS,A1,A1,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,B2,ABS,A1,D7,A1,A1,ABS,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,D7,D7,F9,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,C4,F9,E8,ABS,F9,ABS,ABS,F9,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,C4,A1,ABS,A1,ABS,ABS,F9,ABS,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,C6,C4,A1,ABS,A1,ABS,ABS,B3,ABS,Commercial
,"Bayero Secondary School, Kano",C6,C5,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,F9,F9,Commercial
,"Bayero Secondary School, Kano",A1,F9,ABS,ABS,ABS,F9,B2,ABS,A1,ABS,A1,E8,Science
,"Bayero Secondary School, Kano",B2,A1,ABS,ABS,ABS,F9,F9,ABS,B3,ABS,A1,F9,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,C4,E8,ABS,D7,ABS,ABS,E8,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,B3,ABS,A1,D7,B2,F9,ABS,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,C5,C5,ABS,ABS,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,F9,F9,F9,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,A1,F9,D7,ABS,Commercial
,"Bayero Secondary School, Kano",F9,F9,ABS,ABS,ABS,F9,F9,ABS,B2,ABS,F9,C6,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,B2,C4,F9,ABS,A1,ABS,ABS,F9,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,D7,C6,ABS,ABS,F9,ABS,ABS,C6,ABS,Science
,"Bayero Secondary School, Kano",C4,A1,ABS,ABS,ABS,A1,C5,ABS,F9,ABS,F9,D7,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,A1,F9,C4,ABS,F9,ABS,ABS,A1,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,B2,F9,ABS,F9,ABS,ABS,A1,ABS,Science
,"Bayero Secondary School, Kano",F9,F9,ABS,ABS,ABS,B3,F9,ABS,C4,ABS,F9,C6,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,F9,F9,ABS,F9,ABS,ABS,A1,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,C5,D7,B3,ABS,A1,ABS,ABS,C6,ABS,Science
,"Bayero Secondary School, Kano",F9,F9,ABS,ABS,ABS,F9,C5,ABS,F9,ABS,A1,B3,Arts
,"Bayero Secondary School, Kano",A1,B2,ABS,ABS,ABS,C5,D7,ABS,E8,ABS,F9,F9,Arts
,"Bayero Secondary School, Kano",D7,C6,ABS,ABS,ABS,F9,C6,ABS,F9,ABS,A1,B3,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,C4,ABS,A1,C5,F9,C6,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,F9,B3,F9,ABS,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,A1,C6,F9,ABS,C6,ABS,ABS,A1,ABS,Science
,"Bayero Secondary School, Kano",F9,F9,ABS,ABS,ABS,A1,F9,ABS,F9,ABS,F9,F9,Commercial
,"Bayero Secondary School, Kano",C5,F9,ABS,ABS,ABS,D7,A1,ABS,A1,ABS,F9,A1,Arts
,"Bayero Secondary School, Kano",F9,A1,ABS,ABS,ABS,D7,A1,ABS,A1,ABS,F9,B2,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,F9,ABS,C4,F9,C6,C5,ABS,Arts
,"Bayero Secondary School, Kano",A1,F9,ABS,ABS,ABS,F9,F9,ABS,D7,ABS,A1,C5,Commercial
,"Bayero Secondary School, Kano",C4,F9,ABS,ABS,ABS,A1,C5,ABS,A1,ABS,F9,F9,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,B3,ABS,F9,F9,D7,F9,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,A1,F9,D7,ABS,Arts
,"Bayero Secondary School, Kano",F9,A1,ABS,ABS,ABS,A1,B2,ABS,C6,ABS,C4,C6,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,A1,F9,ABS,F9,ABS,ABS,A1,ABS,Commercial
,"Bayero Secondary School, Kano",C6,C4,ABS,ABS,ABS,A1,F9,ABS,C5,ABS,F9,F9,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,E8,ABS,E8,C4,A1,F9,ABS,Commercial
,"Bayero Secondary School, Kano",D7,A1,ABS,ABS,ABS,C5,A1,ABS,E8,ABS,A1,A1,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,C5,ABS,A1,C4,F9,A1,ABS,Commercial
,"Bayero Secondary School, Kano",F9,C6,ABS,ABS,ABS,A1,A1,ABS,F9,ABS,F9,A1,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,A1,A1,ABS,F9,ABS,ABS,B3,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,F9,A1,C6,ABS,Arts
,"Bayero Secondary School, Kano",C6,F9,ABS,ABS,ABS,C6,C4,ABS,F9,ABS,C6,F9,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,B2,F9,F9,ABS,F9,ABS,ABS,F9,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,A1,F9,E8,ABS,F9,ABS,ABS,B3,ABS,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,A1,F9,F9,ABS,C6,ABS,ABS,F9,ABS,Commercial
,"Bayero Secondary School, Kano",A1,A1,ABS,ABS,ABS,A1,A1,ABS,E8,ABS,C4,F9,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,E8,ABS,F9,B2,D7,F9,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,D7,F9,E8,ABS,C5,ABS,ABS,F9,ABS,Arts
,"Bayero Secondary School, Kano",A1,A1,ABS,ABS,ABS,F9,B2,ABS,A1,ABS,F9,F9,Commercial
,"Bayero Secondary School, Kano",F9,F9,ABS,ABS,ABS,A1,E8,ABS,F9,ABS,A1,C4,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,A1,F9,F9,ABS,B2,ABS,ABS,A1,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,A1,F9,F9,ABS,F9,ABS,ABS,E8,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,E8,F9,A1,ABS,A1,ABS,ABS,F9,ABS,Commercial
,"Bayero Secondary School, Kano",A1,F9,ABS,ABS,ABS,C6,F9,ABS,F9,ABS,E8,F9,Arts
,"Bayero Secondary School, Kano",C4,B3,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,A1,B3,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,F9,A1,ABS,F9,ABS,ABS,C6,ABS,Arts
,"Bayero Secondary School, Kano",A1,C6,ABS,ABS,ABS,B3,F9,ABS,F9,ABS,C6,C5,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,B3,F9,A1,ABS,A1,ABS,ABS,E8,ABS,Commercial
,"Bayero Secondary School, Kano",F9,F9,ABS,ABS,ABS,B2,C4,ABS,E8,ABS,F9,A1,Arts
,"Bayero Secondary School, Kano",ABS,A1,ABS,ABS,ABS,B3,A1,ABS,F9,ABS,B3,F9,Arts
,"Bayero Secondary School, Kano",A1,F9,ABS,ABS,ABS,F9,A1,ABS,B3,ABS,A1,A1,Arts
,"Bayero Secondary School, Kano",A1,C5,ABS,ABS,ABS,A1,B3,ABS,A1,ABS,A1,A1,Arts
,"Bayero Secondary School, Kano",F9,A1,ABS,ABS,ABS,D7,B2,ABS,A1,ABS,F9,B3,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,F9,F9,ABS,A1,ABS,ABS,C4,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,C4,ABS,F9,A1,B3,ABS,ABS,Arts
,"Bayero Secondary School, Kano",F9,A1,ABS,ABS,ABS,A1,A1,ABS,E8,ABS,F9,A1,Commercial
,"Bayero Secondary School, Kano",C6,C6,ABS,ABS,ABS,A1,F9,ABS,C6,ABS,F9,F9,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,A1,D7,A1,ABS,F9,ABS,ABS,F9,ABS,Commercial
,"Bayero Secondary School, Kano",A1,F9,ABS,ABS,ABS,C4,E8,ABS,F9,ABS,F9,A1,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,B2,C5,C4,ABS,F9,ABS,ABS,A1,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,C5,ABS,A1,F9,D7,D7,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,D7,ABS,A1,A1,F9,F9,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,D7,ABS,A1,F9,B3,A1,ABS,Science
,"Bayero Secondary School, Kano",F9,C5,ABS,ABS,ABS,A1,A1,ABS,B2,ABS,F9,C4,Arts
,"Bayero Secondary School, Kano",F9,F9,ABS,ABS,ABS,B2,B2,ABS,F9,ABS,E8,D7,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,F9,F9,D7,ABS,Arts
,"Bayero Secondary School, Kano",F9,F9,ABS,ABS,ABS,C6,F9,ABS,F9,ABS,E8,B3,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,F9,ABS,C6,C4,D7,A1,ABS,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,C4,F9,E8,ABS,A1,ABS,ABS,F9,ABS,Arts
,"Bayero Secondary School, Kano",A1,F9,ABS,ABS,ABS,F9,F9,ABS,D7,ABS,F9,C5,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,F9,B2,ABS,F9,ABS,ABS,A1,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,A1,F9,F9,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,F9,A1,C6,ABS,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,F9,F9,ABS,F9,ABS,ABS,B2,ABS,Science
,"Bayero Secondary School, Kano",A1,F9,ABS,ABS,ABS,F9,C5,ABS,F9,ABS,A1,A1,Science
,"Bayero Secondary School, Kano",F9,C6,ABS,ABS,ABS,B3,B2,ABS,E8,ABS,F9,C5,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,C4,C4,A1,ABS,Science
,"Bayero Secondary School, Kano",A1,F9,ABS,ABS,ABS,A1,F9,ABS,F9,ABS,C5,A1,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,A1,ABS,C6,F9,B2,C4,ABS,Commercial
,"Bayero Secondary School, Kano",A1,B2,ABS,ABS,ABS,A1,F9,ABS,A1,ABS,A1,A1,Arts
,"Bayero Secondary School, Kano",F9,F9,ABS,ABS,ABS,D7,F9,ABS,D7,ABS,F9,F9,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,B2,ABS,F9,A1,F9,B2,ABS,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,A1,ABS,C5,F9,A1,F9,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,C5,F9,F9,ABS,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,B3,E8,F9,ABS,F9,ABS,ABS,F9,ABS,Arts
,"Bayero Secondary School, Kano",A1,C6,ABS,ABS,ABS,D7,A1,ABS,C6,ABS,F9,E8,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,A1,ABS,B3,A1,C6,F9,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,C5,ABS,C4,C6,C6,F9,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,A1,ABS,D7,A1,A1,F9,ABS,Arts
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,F9,F9,ABS,D7,ABS,ABS,B2,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,A1,E8,A1,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,B3,ABS,B2,C4,C5,F9,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,B2,D7,ABS,B2,ABS,ABS,F9,ABS,Commercial
,"Bayero Secondary School, Kano",C5,D7,ABS,ABS,ABS,E8,A1,ABS,F9,ABS,A1,E8,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,A1,ABS,C6,F9,A1,F9,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,B3,F9,F9,ABS,Science
,"Bayero Secondary School, Kano",F9,A1,ABS,ABS,ABS,F9,A1,ABS,A1,ABS,C6,C5,Arts
,"Bayero Secondary School, Kano",F9,B3,ABS,ABS,ABS,B2,D7,ABS,B3,ABS,C4,B2,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,F9,F9,F9,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,A1,B2,A1,ABS,A1,ABS,ABS,A1,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,A1,A1,A1,ABS,F9,ABS,ABS,F9,ABS,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,D7,ABS,F9,F9,A1,A1,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,A1,F9,F9,ABS,B2,ABS,ABS,B3,ABS,Arts
,"Bayero Secondary School, Kano",A1,F9,ABS,ABS,ABS,F9,E8,ABS,A1,ABS,E8,C5,Commercial
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,F9,C5,ABS,A1,ABS,ABS,F9,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,F9,F9,A1,ABS,C6,ABS,ABS,F9,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,B2,ABS,F9,F9,F9,F9,ABS,Science
,"Bayero Secondary School, Kano",ABS,ABS,ABS,ABS,ABS,A1,ABS,A1,F9,A1,A1,ABS,Science
,"Bayero Secondary School, Kano",F9,C4,ABS,ABS,ABS,F9,D7,ABS,F9,ABS,F9,D7,Science
